nombre;year;cantidad;diff
ACHENNICA ;2017;1;0,0
ACHER ;2020;1;0,0
ACHIK ;2017;1;0,0
ACHILLE ;2017;1;0,0
ACHILLE ;2019;1;0,0
ACHIM ;2017;1;0,0
ACHINOAM ;2012;1;0,0
ACHLEY ;2010;1;0,0
ACHLEY ;2011;2;1,0
ACHLEY ;2012;1;-1,0
ACHLEY ;2013;1;0,0
ACHLEY ;2014;1;0,0
ACHLEY ;2016;2;1,0
ACHLI ;2012;1;-1,0
ACHLI ;2013;1;0,0
ACHLIE ;2010;1;0,0
ACHLIE ;2015;1;0,0
ACHLIH ;2012;1;0,0
ACHLY ;2010;8;7,0
ACHLY ;2011;7;-1,0
ACHLY ;2012;2;-5,0
ACHLY ;2013;4;2,0
ACHLY ;2014;1;-3,0
ACHLY ;2015;1;0,0
ACHLY ;2016;1;0,0
ACHLY ;2017;2;1,0
ACHLY ;2021;1;-1,0
ACHLYN ;2011;2;1,0
ACHLYN ;2014;1;-1,0
ACHLYS ;2011;2;1,0
ACHMY ;2010;1;-1,0
ACHNA ;2019;1;0,0
ACHNAYKA ;2018;1;0,0
ACHNAÏDERLINE ;2021;1;0,0
ACHRIPHENSE ;2017;1;0,0
ACHSLY ;2014;1;0,0
ACHYN ;2011;1;0,0
ACIANA ;2018;1;0,0
ACIEL ;2014;1;0,0
ACIER ;2020;1;0,0
ACIL ;2014;1;0,0
ACILIA ;2018;1;0,0
ACINOREV ;2017;1;0,0
ACIRETH ;2010;1;0,0
ACKEMY ;2011;1;0,0
ACKEMY ;2018;1;0,0
ACKERLEY ;2016;1;0,0
ACKERLEY ;2020;1;0,0
ACKILES ;2015;1;0,0
ACKLEY ;2020;1;0,0
ACKSEL ;2017;1;0,0
ACKSEL ;2018;1;0,0
ACKYME ;2018;1;0,0
ACOYDAN ;2011;1;0,0
ACRICH ;2011;1;0,0
ACSA ;2010;9;8,0
ACSA ;2011;8;-1,0
ACSA ;2012;4;-4,0
ACSA ;2013;2;-2,0
ACSA ;2015;6;4,0
ACSA ;2016;3;-3,0
ACSA ;2017;2;-1,0
ACSA ;2018;5;3,0
ACSA ;2019;4;-1,0
ACSA ;2020;3;-1,0
ACSA ;2021;4;1,0
ACSAELI ;2013;1;-3,0
ACSEL ;2010;1;0,0
ACSEL ;2013;1;0,0
ACSELL ;2015;1;0,0
ACSER ;2017;1;0,0
ACSLEYSON ;2018;1;0,0
ACUN ;2012;1;0,0
ACXA ;2010;1;0,0
ACXA ;2019;1;0,0
ACXEL ;2010;4;3,0
ACXEL ;2011;2;-2,0
ACXEL ;2013;1;-1,0
ACXEL ;2014;2;1,0
ACXEL ;2015;2;0,0
ACXEL ;2019;1;-1,0
ACXEL ;2020;1;0,0
ACXEL ;2021;1;0,0
ACXELL ;2012;1;0,0
AD ;2017;1;0,0
ADA ;2010;13;12,0
ADA ;2011;11;-2,0
ADA ;2012;5;-6,0
ADA ;2013;9;4,0
ADA ;2014;4;-5,0
ADA ;2015;7;3,0
ADA ;2016;11;4,0
ADA ;2017;15;4,0
ADA ;2018;10;-5,0
ADA ;2019;8;-2,0
ADA ;2020;14;6,0
ADA ;2021;8;-6,0
ADAAM ;2010;1;-7,0
ADAAMS ;2019;1;0,0
ADAARA ;2011;1;0,0
ADABEL ;2011;1;0,0
ADABEL ;2012;1;0,0
ADABELLA ;2013;1;0,0
ADABELLA ;2014;1;0,0
ADABELLA ;2019;1;0,0
ADAEL ;2010;3;2,0
ADAEL ;2011;1;-2,0
ADAEL ;2012;3;2,0
ADAEL ;2013;4;1,0
ADAEL ;2014;3;-1,0
ADAEL ;2015;1;-2,0
ADAEL ;2016;2;1,0
ADAEL ;2017;1;-1,0
ADAEL ;2018;4;3,0
ADAEL ;2020;2;-2,0
ADAEL ;2021;1;-1,0
ADAH ;2011;1;0,0
ADAHARA ;2012;1;0,0
ADAHARA ;2020;1;0,0
ADAHIA ;2012;2;1,0
ADAHIA ;2018;1;-1,0
ADAHIA ;2021;1;0,0
ADAHIR ;2013;1;0,0
ADAHIR ;2017;1;0,0
ADAHIR ;2019;1;0,0
ADAHIR ;2021;1;0,0
ADAHT ;2010;1;0,0
ADAHY ;2014;1;0,0
ADAI ;2015;1;0,0
ADAIA ;2010;3;2,0
ADAIA ;2012;1;-2,0
ADAIA ;2014;2;1,0
ADAIA ;2015;5;3,0
ADAIA ;2016;2;-3,0
ADAIA ;2017;5;3,0
ADAIA ;2020;3;-2,0
ADAIA ;2021;2;-1,0
ADAIAH ;2013;1;-1,0
ADAIAH ;2016;1;0,0
ADAIAH ;2017;1;0,0
ADAIAH ;2018;1;0,0
ADAIAH ;2019;1;0,0
ADAIAH ;2021;1;0,0
ADAICA ;2019;1;0,0
ADAIFER ;2021;1;0,0
ADAILY ;2012;1;0,0
ADAILY ;2013;1;0,0
ADAILYMAR ;2020;1;0,0
ADAILYS ;2020;1;0,0
ADAIR ;2010;4;3,0
ADAIR ;2011;5;1,0
ADAIR ;2013;1;-4,0
ADAIR ;2014;5;4,0
ADAIR ;2015;8;3,0
ADAIR ;2016;5;-3,0
ADAIR ;2017;5;0,0
ADAIR ;2018;1;-4,0
ADAIR ;2020;5;4,0
ADAIR ;2021;1;-4,0
ADAIRA ;2015;1;0,0
ADAIRA ;2019;1;0,0
ADAIRA ;2021;3;2,0
ADAISA ;2020;1;-2,0
ADAISON ;2013;1;0,0
ADAKEMI ;2019;1;0,0
ADAL ;2013;1;0,0
ADAL ;2019;2;1,0
ADAL ;2020;1;-1,0
ADAL ;2021;3;2,0
ADALA ;2017;1;-2,0
ADALAILIA ;2017;1;0,0
ADALAYD ;2014;1;0,0
ADALAYN ;2017;1;0,0
ADALAYN ;2018;1;0,0
ADALAYN ;2020;1;0,0
ADALET ;2016;1;0,0
ADALET ;2018;2;1,0
ADALET ;2019;5;3,0
ADALET ;2020;1;-4,0
ADALET ;2021;3;2,0
ADALETH ;2017;1;-2,0
ADALETH ;2018;1;0,0
ADALETH ;2021;3;2,0
ADALETT ;2013;1;-2,0
ADALETT ;2016;1;0,0
ADALETT ;2021;1;0,0
ADALEYLHA ;2014;1;0,0
ADALGUISSA ;2011;1;0,0
ADALI ;2020;2;1,0
ADALIA ;2010;4;2,0
ADALIA ;2012;1;-3,0
ADALIA ;2013;1;0,0
ADALIA ;2014;4;3,0
ADALIA ;2015;2;-2,0
ADALIA ;2016;2;0,0
ADALIA ;2017;1;-1,0
ADALIA ;2019;6;5,0
ADALIA ;2020;2;-4,0
ADALIA ;2021;5;3,0
ADALIAH ;2019;1;-4,0
ADALIAH ;2020;2;1,0
ADALIAN ;2021;1;-1,0
ADALID ;2011;2;1,0
ADALID ;2012;1;-1,0
ADALID ;2021;1;0,0
ADALIHT ;2015;1;0,0
ADALIN ;2018;1;0,0
ADALIN ;2019;1;0,0
ADALIN ;2021;1;0,0
ADALINA ;2018;1;0,0
ADALIND ;2015;1;0,0
ADALIND ;2016;1;0,0
ADALIND ;2017;2;1,0
ADALIND ;2018;5;3,0
ADALIND ;2021;1;-4,0
ADALINE ;2015;1;0,0
ADALINE ;2016;2;1,0
ADALINE ;2017;3;1,0
ADALINE ;2018;7;4,0
ADALINE ;2019;6;-1,0
ADALINE ;2020;4;-2,0
ADALINE ;2021;3;-1,0
ADALING ;2020;1;-2,0
ADALINNE ;2021;1;0,0
ADALIS ;2010;3;2,0
ADALIS ;2011;6;3,0
ADALIS ;2012;1;-5,0
ADALIS ;2013;1;0,0
ADALIS ;2014;6;5,0
ADALIS ;2015;11;5,0
ADALIS ;2016;5;-6,0
ADALIS ;2017;2;-3,0
ADALIS ;2019;2;0,0
ADALISS ;2017;1;-1,0
ADALIZ ;2011;3;2,0
ADALIZ ;2012;2;-1,0
ADALIZ ;2014;1;-1,0
ADALIZ ;2015;3;2,0
ADALIZ ;2018;1;-2,0
ADALUNA ;2010;1;0,0
ADALUZ ;2010;1;0,0
ADALUZ ;2012;1;0,0
ADALUZ ;2020;1;0,0
ADALY ;2011;1;0,0
ADALY ;2014;2;1,0
ADALY ;2015;1;-1,0
ADALY ;2017;2;1,0
ADALY ;2019;1;-1,0
ADALY ;2020;1;0,0
ADALYA ;2020;1;0,0
ADALYN ;2011;1;0,0
ADALYN ;2017;3;2,0
ADALYN ;2018;3;0,0
ADALYN ;2019;2;-1,0
ADALYN ;2020;3;1,0
ADALYN ;2021;1;-2,0
ADALYNN ;2018;1;0,0
ADALYNN ;2021;1;0,0
ADALYNNE ;2019;1;0,0
ADALYS ;2014;1;0,0
ADALYS ;2015;1;0,0
ADALYS ;2016;5;4,0
ADALYS ;2018;2;-3,0
ADALYS ;2020;2;0,0
ADALYZ ;2019;1;-1,0
ADALÍ ;2014;1;0,0
ADALÍ ;2019;1;0,0
ADALÍA ;2012;3;2,0
ADALÍA ;2013;1;-2,0
ADALÍA ;2018;1;0,0
ADALÍA ;2019;1;0,0
ADALÍA ;2020;1;0,0
ADALÍAH ;2018;1;0,0
ADALÍAH ;2021;1;0,0
ADALÍS ;2011;1;0,0
ADALÍS ;2012;1;0,0
ADALÍS ;2016;1;0,0
ADALÍS ;2021;1;0,0
ADALÍZ ;2020;1;0,0
ADAM ;2010;14;13,0
ADAM ;2011;13;-1,0
ADAM ;2012;12;-1,0
ADAM ;2013;11;-1,0
ADAM ;2014;13;2,0
ADAM ;2015;7;-6,0
ADAM ;2016;19;12,0
ADAM ;2017;18;-1,0
ADAM ;2018;32;14,0
ADAM ;2019;24;-8,0
ADAM ;2020;28;4,0
ADAM ;2021;21;-7,0
ADAMARA ;2018;1;-20,0
ADAMARI ;2012;1;0,0
ADAMARI ;2018;1;0,0
ADAMARI ;2021;1;0,0
ADAMARIS ;2010;2;1,0
ADAMARIS ;2011;2;0,0
ADAMARIS ;2012;2;0,0
ADAMARIS ;2013;2;0,0
ADAMARIS ;2014;1;-1,0
ADAMARIS ;2015;2;1,0
ADAMARIS ;2016;2;0,0
ADAMARIS ;2017;2;0,0
ADAMARIS ;2019;1;-1,0
ADAMARIS ;2020;2;1,0
ADAMARIZ ;2011;1;-1,0
ADAMARIZ ;2017;1;0,0
ADAMARY ;2012;1;0,0
ADAMARY ;2013;4;3,0
ADAMARY ;2014;1;-3,0
ADAMARY ;2016;1;0,0
ADAMARY ;2018;1;0,0
ADAMARYS ;2013;1;0,0
ADAMARYS ;2014;1;0,0
ADAMARYS ;2016;1;0,0
ADAMARYS ;2017;1;0,0
ADAMARÍ ;2016;1;0,0
ADAMARÍS ;2013;1;0,0
ADAMAY ;2017;1;0,0
ADAME ;2011;1;0,0
ADAMEK ;2013;1;0,0
ADAMIA ;2016;1;0,0
ADAMNS ;2019;1;0,0
ADAMS ;2010;2;1,0
ADAMS ;2011;3;1,0
ADAMS ;2012;3;0,0
ADAMS ;2013;1;-2,0
ADAMS ;2014;4;3,0
ADAMS ;2015;1;-3,0
ADAMS ;2016;4;3,0
ADAMS ;2017;4;0,0
ADAMS ;2018;9;5,0
ADAMS ;2019;13;4,0
ADAMS ;2020;17;4,0
ADAMS ;2021;11;-6,0
ADAMS-LEE ;2019;1;-10,0
ADAMSKY ;2018;1;0,0
ADAMSLEY ;2019;1;0,0
ADAMSLY ;2018;1;0,0
ADAMSON ;2020;1;0,0
ADAMÁS ;2021;1;0,0
ADAN ;2010;3;2,0
ADAN ;2011;5;2,0
ADAN ;2013;2;-3,0
ADAN ;2014;5;3,0
ADAN ;2015;2;-3,0
ADAN ;2016;6;4,0
ADAN ;2017;3;-3,0
ADAN ;2018;3;0,0
ADAN ;2019;1;-2,0
ADAN ;2020;6;5,0
ADAN ;2021;10;4,0
ADANA ;2014;1;-9,0
ADANA ;2021;1;0,0
ADANAE ;2014;1;0,0
ADANAE ;2015;1;0,0
ADANAE ;2016;1;0,0
ADANAELLE ;2021;1;0,0
ADANAHE ;2010;1;0,0
ADANAI ;2014;1;0,0
ADANAICA ;2020;1;0,0
ADANAIS ;2011;1;0,0
ADANAIS ;2013;1;0,0
ADANAIS ;2019;1;0,0
ADANARIS ;2010;1;0,0
ADANARIS ;2012;1;0,0
ADANARY ;2015;1;0,0
ADANASCKY ;2018;1;0,0
ADANAY ;2012;1;0,0
ADANAY ;2014;1;0,0
ADANAYS ;2012;1;0,0
ADANAYS ;2013;1;0,0
ADANAYS ;2021;1;0,0
ADANAYZ ;2011;1;0,0
ADANAËL ;2019;1;0,0
ADANAÍ ;2012;1;0,0
ADANDA ;2012;1;0,0
ADANICOL ;2015;1;0,0
ADANIS ;2013;1;0,0
ADANIS ;2015;1;0,0
ADANITA ;2011;1;0,0
ADANIZ ;2013;1;0,0
ADANIZ ;2014;1;0,0
ADANNA ;2019;1;0,0
ADANNAE ;2016;1;0,0
ADANNAY ;2011;1;0,0
ADANNESS ;2013;1;0,0
ADANNHAY ;2021;1;0,0
ADANNYS ;2010;1;0,0
ADANUEL ;2011;1;0,0
ADANÍS ;2019;1;0,0
ADAPHACA ;2020;1;0,0
ADARA ;2010;3;2,0
ADARA ;2011;7;4,0
ADARA ;2012;7;0,0
ADARA ;2013;7;0,0
ADARA ;2014;7;0,0
ADARA ;2015;12;5,0
ADARA ;2016;7;-5,0
ADARA ;2017;17;10,0
ADARA ;2018;16;-1,0
ADARA ;2019;29;13,0
ADARA ;2020;11;-18,0
ADARA ;2021;13;2,0
ADARAH ;2013;1;-12,0
ADARAH ;2019;1;0,0
ADARIS ;2015;1;0,0
ADARIZ ;2021;1;0,0
ADARSA ;2021;1;0,0
ADARSHA ;2011;1;0,0
ADASA ;2012;1;0,0
ADASA ;2017;2;1,0
ADASA ;2018;7;5,0
ADASA ;2019;2;-5,0
ADASA ;2020;1;-1,0
ADASA ;2021;1;0,0
ADASAH ;2018;1;0,0
ADASAH ;2019;1;0,0
ADASHA ;2019;1;0,0
ADASIS ;2013;1;0,0
ADASME ;2012;1;0,0
ADASMI ;2020;1;0,0
ADASSA ;2017;2;1,0
ADASSA ;2018;4;2,0
ADASSA ;2019;6;2,0
ADASSA ;2020;2;-4,0
ADASSA ;2021;2;0,0
ADASSAH ;2017;1;-1,0
ADAY ;2013;1;0,0
ADAY ;2015;2;1,0
ADAY ;2016;1;-1,0
ADAY ;2017;1;0,0
ADAY ;2018;1;0,0
ADAY ;2020;1;0,0
ADAY ;2021;1;0,0
ADAYA ;2010;1;0,0
ADAYA ;2011;2;1,0
ADAYA ;2014;1;-1,0
ADAYA ;2015;1;0,0
ADAYA ;2019;3;2,0
ADAYA ;2020;1;-2,0
ADAYA ;2021;1;0,0
ADAYAH ;2017;1;0,0
ADAYLIN ;2012;1;0,0
ADAYNA ;2018;1;0,0
ADAYR ;2021;1;0,0
ADAYSON ;2011;1;0,0
ADAZA ;2011;1;0,0
ADAËL ;2020;1;0,0
ADAÍA ;2011;1;0,0
ADAÍA ;2013;2;1,0
ADAÍA ;2016;1;-1,0
ADAÍA ;2018;1;0,0
ADAÍAS ;2018;1;0,0
ADAÍR ;2012;1;0,0
ADBAR ;2010;1;0,0
ADBEEL ;2010;1;0,0
ADBEEL ;2012;1;0,0
ADBEEL ;2020;1;0,0
ADBEHEL ;2018;1;0,0
ADBEL ;2010;1;0,0
ADBEL ;2018;1;0,0
ADBENTZ ;2020;1;0,0
ADBIEL ;2011;1;0,0
ADBIEL ;2017;1;0,0
ADBIEL ;2019;2;1,0
ADBIEL ;2020;1;-1,0
ADBIGAIL ;2016;1;0,0
ADBRAIN ;2021;1;0,0
ADBRIEL ;2014;2;1,0
ADCHAIDA ;2017;1;-1,0
ADDA ;2015;1;0,0
ADDA ;2017;2;1,0
ADDA ;2018;1;-1,0
ADDA ;2021;1;0,0
ADDAIR ;2015;1;0,0
ADDALYN ;2015;1;0,0
ADDAM ;2013;1;0,0
ADDAMS ;2019;1;0,0
ADDANARIS ;2020;1;0,0
ADDANELLA ;2014;1;0,0
ADDAR ;2018;1;0,0
ADDAÏU ;2021;1;0,0
ADDEL ;2017;1;0,0
ADDELEYN ;2014;1;0,0
ADDELYN ;2018;1;0,0
ADDERLY ;2010;1;0,0
ADDERLY ;2012;1;0,0
ADDERLY ;2013;1;0,0
ADDIE ;2011;1;0,0
ADDIE ;2014;1;0,0
ADDIEL ;2010;1;0,0
ADDIEL ;2015;1;0,0
ADDIEL ;2017;1;0,0
ADDIEL ;2020;2;1,0
ADDIEL ;2021;1;-1,0
ADDIR ;2018;1;0,0
ADDIS ;2010;1;0,0
ADDIS ;2011;2;1,0
ADDIS ;2014;2;0,0
ADDIS ;2016;1;-1,0
ADDIS ;2017;1;0,0
ADDIS ;2019;3;2,0
ADDISALEM ;2014;1;-2,0
ADDISON ;2010;1;0,0
ADDISON ;2013;1;0,0
ADDISON ;2014;1;0,0
ADDISON ;2015;2;1,0
ADDISON ;2016;1;-1,0
ADDISON ;2017;1;0,0
ADDISON ;2018;3;2,0
ADDISON ;2019;3;0,0
ADDISON ;2020;6;3,0
ADDISON ;2021;13;7,0
ADDIÉL ;2019;1;-12,0
ADDLER ;2021;1;0,0
ADDLINE ;2021;1;0,0
ADDLY ;2018;1;0,0
ADDONAY ;2011;1;0,0
ADDONIS ;2012;1;0,0
ADDRIELHT ;2020;1;0,0
ADDY ;2010;1;0,0
ADDY ;2011;1;0,0
ADDY ;2012;1;0,0
ADDY ;2016;3;2,0
ADDY ;2018;2;-1,0
ADDY ;2019;1;-1,0
ADDY ;2021;2;1,0
ADDY-MAX ;2018;1;-1,0
ADDYD ;2013;1;0,0
ADDYS ;2018;1;0,0
ADDYSON ;2019;1;0,0
ADDYSON ;2021;1;0,0
ADE ;2016;1;0,0
ADE ;2019;1;0,0
ADEEL ;2014;1;0,0
ADEHAMAICA ;2020;1;0,0
ADEI ;2018;1;0,0
ADEISHA ;2018;1;0,0
ADEL ;2010;2;1,0
ADEL ;2011;1;-1,0
ADEL ;2012;1;0,0
ADEL ;2013;3;2,0
ADEL ;2014;3;0,0
ADEL ;2015;4;1,0
ADEL ;2017;2;-2,0
ADEL ;2018;4;2,0
ADEL ;2019;1;-3,0
ADEL ;2020;2;1,0
ADEL ;2021;2;0,0
ADELA ;2010;12;10,0
ADELA ;2011;13;1,0
ADELA ;2012;26;13,0
ADELA ;2013;38;12,0
ADELA ;2014;33;-5,0
ADELA ;2015;30;-3,0
ADELA ;2016;44;14,0
ADELA ;2017;39;-5,0
ADELA ;2018;48;9,0
ADELA ;2019;52;4,0
ADELA ;2020;42;-10,0
ADELA ;2021;42;0,0
ADELAHIN ;2013;1;-41,0
ADELAHYN ;2012;1;0,0
ADELAI ;2021;1;0,0
ADELAIDA ;2010;3;2,0
ADELAIDA ;2011;1;-2,0
ADELAIDA ;2012;2;1,0
ADELAIDA ;2013;1;-1,0
ADELAIDA ;2014;2;1,0
ADELAIDA ;2015;3;1,0
ADELAIDA ;2016;2;-1,0
ADELAIDA ;2017;2;0,0
ADELAIDA ;2018;1;-1,0
ADELAIDA ;2020;6;5,0
ADELAIDA ;2021;5;-1,0
ADELAIDE ;2019;2;-3,0
ADELAIM ;2013;1;-1,0
ADELAIN ;2015;2;1,0
ADELAIN ;2017;1;-1,0
ADELAIN ;2019;1;0,0
ADELAIN ;2020;1;0,0
ADELAINE ;2010;1;0,0
ADELAINE ;2015;2;1,0
ADELAINE ;2016;2;0,0
ADELAINE ;2017;2;0,0
ADELAINE ;2018;2;0,0
ADELAINE ;2019;1;-1,0
ADELAINE ;2020;1;0,0
ADELAINE ;2021;1;0,0
ADELAIS ;2012;1;0,0
ADELAN ;2017;1;0,0
ADELANY ;2019;1;0,0
ADELAY ;2017;1;0,0
ADELAYDA ;2011;1;0,0
ADELAYDA ;2014;1;0,0
ADELAYDA ;2020;1;0,0
ADELAYDE ;2019;1;0,0
ADELAYIDA ;2017;1;0,0
ADELAYN ;2013;1;0,0
ADELAYN ;2015;1;0,0
ADELAYN ;2018;1;0,0
ADELAYN ;2020;1;0,0
ADELAYN ;2021;1;0,0
ADELAYNE ;2020;1;0,0
ADELE ;2012;15;14,0
ADELE ;2013;7;-8,0
ADELE ;2014;6;-1,0
ADELE ;2015;4;-2,0
ADELE ;2016;9;5,0
ADELE ;2017;6;-3,0
ADELE ;2018;6;0,0
ADELE ;2019;8;2,0
ADELE ;2020;4;-4,0
ADELE ;2021;3;-1,0
ADELEEN ;2012;1;-2,0
ADELEEN ;2015;1;0,0
ADELEEN ;2018;1;0,0
ADELEEYN ;2019;1;0,0
ADELEHIZ ;2012;1;0,0
ADELEHYN ;2017;1;0,0
ADELEHYN ;2020;1;0,0
ADELEID ;2016;1;0,0
ADELEIN ;2010;2;1,0
ADELEIN ;2011;1;-1,0
ADELEIN ;2013;2;1,0
ADELEIN ;2015;1;-1,0
ADELEIN ;2016;3;2,0
ADELEIN ;2017;2;-1,0
ADELEIN ;2018;6;4,0
ADELEIN ;2019;2;-4,0
ADELEIN ;2020;1;-1,0
ADELEIN ;2021;3;2,0
ADELEINE ;2010;1;-2,0
ADELEINE ;2012;1;0,0
ADELEINE ;2013;1;0,0
ADELEINE ;2014;1;0,0
ADELEINE ;2017;2;1,0
ADELEINE ;2018;1;-1,0
ADELEINE ;2019;3;2,0
ADELEINE ;2020;3;0,0
ADELEINE ;2021;2;-1,0
ADELEING ;2020;1;-1,0
ADELEINI ;2019;1;0,0
ADELEINNE ;2018;1;0,0
ADELEIS ;2011;1;0,0
ADELEISA ;2019;1;0,0
ADELEISI ;2011;1;0,0
ADELEISY ;2011;1;0,0
ADELEISY ;2012;1;0,0
ADELEISY ;2015;1;0,0
ADELEN ;2010;1;0,0
ADELEN ;2014;2;1,0
ADELEN ;2015;2;0,0
ADELEN ;2018;1;-1,0
ADELEN ;2019;2;1,0
ADELEN ;2021;1;-1,0
ADELENE ;2021;1;0,0
ADELENNY ;2016;1;0,0
ADELER ;2018;1;0,0
ADELET ;2021;1;0,0
ADELETT ;2012;1;0,0
ADELETTE ;2017;1;0,0
ADELEY ;2010;2;1,0
ADELEY ;2012;2;0,0
ADELEY ;2014;1;-1,0
ADELEY ;2016;2;1,0
ADELEY ;2018;2;0,0
ADELEY ;2019;1;-1,0
ADELEY ;2020;1;0,0
ADELEY ;2021;3;2,0
ADELEYM ;2015;1;-2,0
ADELEYN ;2011;2;1,0
ADELEYN ;2012;2;0,0
ADELEYN ;2013;2;0,0
ADELEYN ;2014;6;4,0
ADELEYN ;2015;3;-3,0
ADELEYN ;2016;7;4,0
ADELEYN ;2017;7;0,0
ADELEYN ;2018;2;-5,0
ADELEYN ;2019;7;5,0
ADELEYN ;2020;7;0,0
ADELEYN ;2021;6;-1,0
ADELEYNE ;2013;1;-5,0
ADELEYNE ;2017;1;0,0
ADELEYNE ;2018;1;0,0
ADELEYNE ;2019;1;0,0
ADELEYNE ;2021;1;0,0
ADELEYNN ;2017;1;0,0
ADELEYS ;2016;1;0,0
ADELEYSI ;2012;1;0,0
ADELEYSIS ;2015;1;0,0
ADELEÏSHA ;2019;1;0,0
ADELHAINE ;2020;1;0,0
ADELHEID ;2015;1;0,0
ADELHEID ;2020;1;0,0
ADELIA ;2017;1;0,0
ADELIA ;2019;2;1,0
ADELIA ;2021;1;-1,0
ADELIANA ;2016;1;0,0
ADELICIA ;2013;1;0,0
ADELIE ;2012;1;0,0
ADELIE ;2014;1;0,0
ADELIN ;2011;1;0,0
ADELIN ;2013;1;0,0
ADELIN ;2014;1;0,0
ADELIN ;2015;1;0,0
ADELIN ;2016;1;0,0
ADELIN ;2017;2;1,0
ADELIN ;2018;1;-1,0
ADELIN ;2019;3;2,0
ADELIN ;2020;1;-2,0
ADELIN ;2021;1;0,0
ADELINA ;2010;1;0,0
ADELINA ;2011;1;0,0
ADELINA ;2012;2;1,0
ADELINA ;2013;3;1,0
ADELINA ;2014;1;-2,0
ADELINA ;2015;3;2,0
ADELINA ;2016;4;1,0
ADELINA ;2017;1;-3,0
ADELINA ;2019;1;0,0
ADELINA ;2020;2;1,0
ADELINE ;2010;5;3,0
ADELINE ;2011;2;-3,0
ADELINE ;2012;2;0,0
ADELINE ;2013;7;5,0
ADELINE ;2014;3;-4,0
ADELINE ;2015;11;8,0
ADELINE ;2016;13;2,0
ADELINE ;2017;20;7,0
ADELINE ;2018;47;27,0
ADELINE ;2019;40;-7,0
ADELINE ;2020;38;-2,0
ADELINE ;2021;34;-4,0
ADELINNE ;2014;2;-32,0
ADELINNE ;2015;1;-1,0
ADELINNE ;2016;1;0,0
ADELINNE ;2017;2;1,0
ADELINNE ;2018;3;1,0
ADELINNE ;2019;2;-1,0
ADELINNE ;2020;3;1,0
ADELINNE ;2021;3;0,0
ADELIS ;2011;1;-2,0
ADELIS ;2012;1;0,0
ADELIS ;2015;1;0,0
ADELIS ;2018;1;0,0
ADELIS ;2019;1;0,0
ADELISE ;2016;1;0,0
ADELISE ;2019;1;0,0
ADELISSA ;2019;1;0,0
ADELISSE ;2010;1;0,0
ADELISSE ;2015;1;0,0
ADELISSE ;2021;1;0,0
ADELITA ;2021;1;0,0
ADELIZ ;2015;1;0,0
ADELIZ ;2017;1;0,0
ADELIZ ;2019;1;0,0
ADELKIS ;2016;1;0,0
ADELL ;2013;2;1,0
ADELL ;2014;1;-1,0
ADELL ;2020;1;0,0
ADELLA ;2014;1;0,0
ADELLA ;2015;1;0,0
ADELLE ;2012;2;1,0
ADELLE ;2013;1;-1,0
ADELLE ;2014;1;0,0
ADELLE ;2016;2;1,0
ADELLE ;2017;1;-1,0
ADELLE ;2018;1;0,0
ADELLE ;2020;1;0,0
ADELLE ;2021;2;1,0
ADELLEIN ;2018;1;-1,0
ADELLINE ;2019;1;0,0
ADELLY ;2013;1;0,0
ADELLYN ;2016;1;0,0
ADELMO ;2013;1;0,0
ADELN ;2016;1;0,0
ADELQUI ;2015;1;0,0
ADELSON ;2017;1;0,0
ADELSON ;2020;1;0,0
ADELY ;2010;1;0,0
ADELYN ;2011;1;0,0
ADELYN ;2013;1;0,0
ADELYN ;2014;2;1,0
ADELYN ;2015;2;0,0
ADELYN ;2017;3;1,0
ADELYN ;2018;4;1,0
ADELYN ;2019;3;-1,0
ADELYN ;2020;7;4,0
ADELYN ;2021;5;-2,0
ADELYNA ;2013;1;-4,0
ADELYNE ;2012;3;2,0
ADELYNE ;2014;1;-2,0
ADELYNE ;2015;2;1,0
ADELYNE ;2016;1;-1,0
ADELYNE ;2017;1;0,0
ADELYNE ;2018;3;2,0
ADELYNE ;2019;6;3,0
ADELYNE ;2020;2;-4,0
ADELYNE ;2021;6;4,0
ADELYNN ;2013;1;-5,0
ADELYNN ;2019;3;2,0
ADELYNN ;2020;2;-1,0
ADELYNN ;2021;4;2,0
ADELYS ;2013;1;-3,0
ADELYS ;2016;2;1,0
ADELYS ;2017;1;-1,0
ADELYS ;2018;1;0,0
ADELYZ ;2015;1;0,0
ADELÍ ;2021;1;0,0
ADELÍN ;2017;1;0,0
ADELÍS ;2010;1;0,0
ADELÏE ;2010;1;0,0
ADEM ;2015;1;0,0
ADEMAR ;2011;5;4,0
ADEMAR ;2015;1;-4,0
ADEMAR ;2016;1;0,0
ADEMAR ;2017;1;0,0
ADEMAR ;2018;1;0,0
ADEMAR ;2020;1;0,0
ADEMAR ;2021;2;1,0
ADEMARA ;2020;1;-1,0
ADEMARO ;2012;3;2,0
ADEMARO ;2014;1;-2,0
ADEMIR ;2010;7;6,0
ADEMIR ;2011;1;-6,0
ADEMIR ;2012;3;2,0
ADEMIR ;2013;1;-2,0
ADEMIR ;2014;4;3,0
ADEMIR ;2015;3;-1,0
ADEMIR ;2016;2;-1,0
ADEMIR ;2018;1;-1,0
ADEMIR ;2020;2;1,0
ADEMIR ;2021;1;-1,0
ADEMYS ;2021;1;0,0
ADEN ;2017;1;0,0
ADEN ;2018;1;0,0
ADEN ;2021;1;0,0
ADENAR ;2020;1;0,0
ADENEIS ;2017;1;0,0
